974,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
975,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
976,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
977,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
978,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
979,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
980,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
981,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
982,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
983,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
984,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
985,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
986,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
987,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
988,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
989,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
990,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
991,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
992,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
993,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
994,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
995,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
996,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
997,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
998,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
999,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
100,217.733,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
101,216.53300000000002,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
102,215.33300000000003,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
103,214.13300000000004,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
104,212.93300000000005,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
105,211.73300000000006,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
106,210.53300000000007,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
107,209.33300000000008,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
108,208.1330000000001,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
109,206.9330000000001,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
110,205.73300000000012,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
111,204.53300000000013,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
112,203.33300000000014,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
113,202.13300000000015,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
114,200.93300000000016,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
115,199.73300000000017,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
116,198.5330000000002,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
117,197.3330000000002,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
118,196.1330000000002,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
119,194.93300000000022,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
120,193.73300000000023,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
121,192.53300000000024,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
122,191.33300000000025,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
123,190.13300000000027,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
124,188.93300000000028,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
125,187.7330000000003,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
126,186.5330000000003,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
127,185.3330000000003,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
128,184.13300000000032,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
129,182.93300000000033,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
130,181.73300000000035,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
131,180.53300000000036,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
132,179.33300000000037,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
133,178.13300000000038,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
134,176.9330000000004,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
135,175.7330000000004,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
136,174.5330000000004,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
137,173.33300000000042,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
138,172.13300000000044,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
139,170.93300000000045,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
140,169.73300000000046,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
141,168.53300000000047,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
142,167.33300000000048,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
143,166.1330000000005,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
144,164.9330000000005,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
145,163.73300000000052,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
146,162.53300000000053,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
147,161.33300000000054,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
148,160.13300000000055,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
149,158.93300000000056,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
150,157.73300000000057,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
151,156.53300000000058,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
152,155.3330000000006,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
153,154.1330000000006,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
154,152.93300000000062,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
155,151.73300000000063,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
156,150.53300000000064,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
157,149.33300000000065,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
158,148.13300000000066,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
159,146.93300000000067,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
160,145.7330000000007,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
161,144.5330000000007,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
162,143.3330000000007,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
163,142.13300000000072,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
164,140.93300000000073,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
165,139.73300000000074,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
166,138.53300000000075,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
167,137.33300000000077,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
168,136.13300000000078,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
169,134.9330000000008,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
170,133.7330000000008,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
171,132.5330000000008,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
172,131.33300000000082,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
173,130.13300000000083,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
174,128.93300000000085,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
175,127.73300000000086,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
176,126.53300000000087,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
177,125.33300000000088,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
178,124.13300000000089,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
179,122.9330000000009,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
180,121.73300000000091,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
181,120.53300000000092,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
182,119.33300000000094,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
183,118.13300000000095,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
184,116.93300000000096,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
185,115.73300000000097,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
186,114.53300000000098,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
187,113.333000000001,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
188,112.133000000001,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
189,110.93300000000102,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
190,109.73300000000103,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
191,108.53300000000104,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
192,107.33300000000105,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
193,106.13300000000106,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
194,104.93300000000107,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
195,103.73300000000108,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
196,102.5330000000011,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
197,101.3330000000011,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
198,100.13300000000112,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
199,98.93300000000113,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
200,97.73300000000114,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
201,96.53300000000115,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
202,95.33300000000116,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
203,94.13300000000118,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
204,92.93300000000119,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
205,91.7330000000012,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
206,90.53300000000121,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
207,89.33300000000122,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
208,88.13300000000123,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
209,86.93300000000124,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
210,85.73300000000125,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
211,84.53300000000127,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
212,83.33300000000128,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
213,82.13300000000129,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
214,80.9330000000013,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
215,79.73300000000131,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
216,78.53300000000132,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
217,77.33300000000133,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
218,76.13300000000135,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
219,74.93300000000136,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
220,73.73300000000137,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
221,72.53300000000138,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
222,71.33300000000139,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
223,70.1330000000014,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
224,68.93300000000141,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
225,67.73300000000143,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
226,66.53300000000144,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
227,65.33300000000145,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
228,64.13300000000146,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
229,62.93300000000147,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
230,61.73300000000148,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
231,60.53300000000149,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
232,59.333000000001505,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
233,58.133000000001516,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
234,56.93300000000153,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
235,55.73300000000154,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
236,54.53300000000155,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
237,53.33300000000156,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
238,52.13300000000157,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
239,50.933000000001584,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
240,49.733000000001596,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
241,48.53300000000161,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
242,47.33300000000162,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
243,46.13300000000163,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
244,44.93300000000164,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
245,43.73300000000165,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
246,42.533000000001664,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
247,41.333000000001675,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
248,40.13300000000169,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
249,38.9330000000017,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
250,37.73300000000171,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
251,36.53300000000172,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
252,35.33300000000173,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
253,34.13300000000174,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
254,32.933000000001755,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
255,31.733000000001766,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
256,30.533000000001778,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
257,29.33300000000179,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
258,28.1330000000018,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
259,26.93300000000181,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
260,25.733000000001823,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
261,24.533000000001834,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
262,23.333000000001846,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
263,22.133000000001857,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
264,20.93300000000187,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
265,19.73300000000188,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
266,18.53300000000189,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
267,17.333000000001903,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
268,16.133000000001914,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
269,14.933000000001925,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
270,13.733000000001937,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
271,12.533000000001948,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
272,11.33300000000196,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
273,10.13300000000197,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
274,8.933000000001982,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
275,7.733000000001994,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
276,6.533000000002005,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
277,5.333000000002016,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
278,4.133000000002028,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
279,2.933000000002039,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
280,1.7330000000020505,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
281,0.5330000000020618,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
282,-0.6669999999979268,249881.84170368634,0.0,1.1999999999999886
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
283,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
284,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
285,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
286,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
287,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
288,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
289,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
290,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
291,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
292,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
293,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
294,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
295,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
296,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
297,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
298,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
299,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
300,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
301,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
302,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
303,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
304,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
305,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
306,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
307,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
308,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
309,-0.6669999999979268,249881.84170368634,0.0,0.0
Time,Level,Predicted Level,Actual Inflow,Actual Outflow
